sub_question_id,primary_question_id,question,sub_question,vec_score,filter_pred
138332,381,"请问“百万医疗保险”可续保到多大年龄？
另，有只要住院就予以报销而无起付点10000元之类限制的险种，请介绍一下。",你好，我想问下，这个百万医疗和泰康的产品区别是什么？我看到泰康有个1万元的免赔额，这个百万医疗说无免赔额但是我刚要申请的时候看到保单须知里又有一万的免赔。到底有没有？,0.7621,True
248983,1016,医微保百万医疗险,微医保.百万医疗险,0.9259,False
44916,623,这大概要买多久呢！,这个大概要多久，才会普及？,0.7548,True
52283,289,那就是只要住院了，就能报销？不管是感冒还是重疾，对吗,就是说只要住院，无论意外还是疾病都赔付，对吧？,0.9273,True
228966,275,我就想问这样钱就没有了,一年过后这钱就没有了,0.8069,True
355613,579,我就怕我的钱，白花,我就担心，我这种情况投了白投,0.7688,False
221561,510,微医保的月保和年保价位表有？,请问价目表里的费用是月付还是年付？,0.7947,True
239803,160,那就好，,奥，那就好,0.9329,False
240091,160,怎么这样,这样啊,0.5796,False
276938,1787,还是发不了我的百万医疗保险，每一个月好是45块钱，这一个月怎么扣了70块钱？,我6月13号交了一元，今天扣了我252元，以前没说明每月扣这么多,0.8375,True
126687,657,单号也看不到呀,我没看见保单号,0.7981,False
409535,8,这个咋用呢,那是咋报销的啊,0.7597,False
428887,784,很久没高血压了,我很多年前，血压有点高,0.75,False
397347,185,"姓名：康芳
%%NjEyNzMxMTk5MDA2MDgyMjYy&&
电话：%%MTM2NTk5ODk3OTI=&&",姓名邓红喜   微信号dick404864108   微信名～jack   电话17602247432,0.7232,False
450232,461,现在的问题是我一分钱都没收到，：你们应该查到钱退到那个账户，,给个准信怎么样？具体时间到哪天能把钱退还给我？,0.7377,True
286384,743,怀孕生子能报销吗,怀孕生孩子给报销吗,0.9617,True
489321,4003479,今天突然就这样,我想知道为什么这次感染的人群有这么多啊,0.5147,False
126605,657,我这边没接到短信啊,为什么她没有收到信息,0.7694,False
440664,423,另，有只要住院就予以报销而无起付点10000元之类限制的险种，请介绍一下。,想咨询下有没有那种疾病超过1万及一万以内都可以报销的险种没,0.7885,True
384593,454,我自己的么,自己保呢？,0.6605,False
353236,579,但是已经稳定好几年了,但已经超过半年无发作,0.7825,True
325894,443,把你们的电话号码发给我,你们电话号码有吗,0.9253,True
239109,160,好下班以后发给你,好的，晚点发给你,0.8437,False
450102,461,可我十月份没收到退保款,但一直没收到退款,0.8149,True
102548,186,我等人工服务吧,让人工服务回电话,0.7496,False
170926,501,而且保期是重叠的,保期是多少啊，我,0.7448,True
451124,284,同样的病复发能报销吗？,同一疾病再次入院可以报销吗？,0.8132,True
98009,569,我女儿上个月去世了，那这个得医保我用不用交了,我给孩子买如果有天我不在了 孩子这个是需要他自己续保是吗,0.6779999999999999,True
1323451965235318786,1323451755444621313,你们这种不问过我就在别人的账号上拿钱的方式已经影响到了我,就玩抖音点开看一下就给我乱扣费，你说你们这个不是骗子是什么？,0.7877,True
308036,867,医疗险怎么购买,医疗保险如何购买,0.9428,True
20975691,20975691,我为什么重复一份保险，你们不问一下我？,为什么重复扣费了？,0.6857,True
1320620580824965122,1320620580824965122,这扣费有问题,你们这有问题啊,0.7495,False
127026,657,我从今年二月份就投保了你们的微医保，到现在也没有保险单给我,我前几天买的这个保险，电子保单什么时候给我,0.8445,True
25589,631,核实多久啊,要审核多久,0.6716,False
402906,251,你们还不是把我的信息透露出去,你们会泄露个人信息吗,0.7772,True
190438,620,自然生病算事故吗？,那自然生病算不算意外,0.8177,True
390880,336,简单的话告诉我可以报销什么费用,我看不懂具体报销，能简单的说一下我哪些能报销吗,0.7616,True
260939,982,保两份有问题重复赔吗？可笑,医疗费用我有社保，可以重复报么？,0.7828,True
189152,329,啥都不清楚,全部都不清楚,0.8490000000000001,False
126176,719,而你扣钱的账户不是我自己的账户是别人的账户,怎么必须要免密支付，而且选错了扣费模式，也不能撤销,0.6963,True
391605,336,这个是重大疾病没有免赔额，花多少，赔多少？,比如600万的重疾，是在医院用多少报多少？,0.8486,True
20975681,20975681,为什么你们没经过我同意，私下扣款,我不满意你们没经过我同意就自动扣款,0.8837,True
448705,265,还有就是没钱续费,还有怎么续保,0.7014,False
215036,1715,哪没啥影响是吧,两份区别不大对吧？,0.7017,False
189539,329,问题是我不知道呀,我都不知道,0.6795,False
437832,423,我想买医保是哪一项，就是得病进报的哪种,有哪些医疗的保险。就是住院生病可以报销的那种,0.7644,True
20976271,20976271,什么截图,有图片嘛？,0.6427,False
307296,867,点击哪里,投保点那里,0.7512,False
178247,661,我自己的,我想给自己买,0.6501,False
361826,579,不过现在在上课呢,现在在等活检,0.7176,False
489917,4003502,你现在已经对我的生活带来了不便,现在自己情绪无法稳定下来，都已经影响我的工作生活了,0.6214,True
306227,207,我昨天就是连续的人工,你们微医保的人工客服怎么找？我刚才还是通过驾乘险的客服转接的,0.6834,False
214429,720,你们这样，我怎么放心投保,我怎么安心在你那投保,0.7977,True
381760,996,我想问一下。不是说半这个给腾讯视频会员么,我想说我看上你们可以送一份做牙齿的检查么/::D刚好早上有这个想法,0.7294,True
126187,719,随便扣款,为啥自动扣费,0.7299,False
461953,937,怎么给了一天,今天保费有多少了啊,0.5856,False
79318,337,她告诉我网上操作,公众号上可全程操作吗,0.6962,False
326249,625,我网上申请成功了,我们预约成功了,0.7192,False
194425,542,这个名字投保,只能是我微信认证的名字投保啊？,0.6022,False
433507,184,不用以后在来,以后再请教,0.7039,False
367508,657,帮我查查我保单现在的情况,能帮我看下我的保险吗？,0.7782,True
318000,581,也短信微我了,对 复查了,0.5864,False
285241,489,保险费欠,垫付住院费只给一次吗,0.6163,False
20975731,20975731,最后还是扣费？！,退保之后还会自动扣费吗？,0.6125,False
452101,200,不可以报其他保险吗,可以买别的保险吗,0.8447,True
1323468096508018689,1323468092900917249,昨天下午一下子就跳出来扣款,昨天微信扣费123元说是微保扣的！什么情况,0.7242,True
448697,265,怎么还叫我续费？,怎么又叫我付钱呢？,0.8528,False
20973928,20971901,没有拦截信息，拦截有记录,登录WiFi的密码是多少,0.6594,True
399044,445,我这微保啥时候注册的？,你们微保什么时候上线的呢？,0.7909,True
420607,46,为什么点进去是填写我的呢,为什么我填写好还是看不到投保额,0.6658,True
362070,579,从没年扣过,1617都没住过院,0.6477,False
452522,200,哦哦，明白了，二者不可同时使用,哦，不能2个同时报的对吗？,0.7608,False
451621,200,就是之前他投其他保险,以前买过商业保险,0.8168,False
353508,579,我22岁 去年8月份检查有血尿,我今年年中体检，发现有高尿酸血症,0.8113,True
416823,287,想了解下,想了解一下,0.9754,False
464179,298,要是一般住院,普通的住院生病,0.7969,True
276379,253,看来你们这个保单。是买不得,这样还是不太放心投保。,0.6676,False
276938,1787,之前的扣费都是46元,我6月13号交了一元，今天扣了我252元，以前没说明每月扣这么多,0.6673,False
367694,2786,你查一下,你看一下，,0.8198,False
467632,142,第（6）条，最不具确定性，保险公司自由裁量权太大，掌握完全的主导权。,了解下来，感觉你们有很大权利来决定是否要赔付，投保人很被动,0.7518,True
276851,845,现在没有，人还没有出院，,如果在住院过程中，还没出院，可以申请理赔吗？,0.6972,False
136184,902,人家不会给多几百块钱买个社保啊！,年轻人应该很少一年看病能花到一万吧,0.6607,True
409939,8,我就是问一下，我咋才能连系上你们,你好.比方说生病了要住院.如何和你们联系,0.737,True
140531,381,自费要5万,自费掏出来5000,0.6801,False
189152,329,现在是什么都不了解,全部都不清楚,0.7169,False
306482,867,这个怎么弄呢,这个怎么买？,0.8405,False
286381,743,也就是说,也就是说剖腹产不保？,0.6448,False
126423,657,我哪知道保单号？,我怎么知道保单号码呢？,0.9319,True
125192,586,我从来都没用过,我没有买过保险…,0.7433,False
161214,408,连就像小病感冒也能理赔,假如头疼感冒住院也报销吗,0.8851,True
239317,160,但愿吧。,OK吧,0.6349,False
326955,625,上午投保,刚投了,0.7941,False
456454,483,本人是1966年生的十月十八日岀生,他是58年十月份的,0.8567,True
126213,719,那你们为什么不提醒我关闭,为什么要自动扣费？应该提前通知,0.6996,True
281251,281,要住院几天以上,住院需要多少天限制,0.7482,False
51773,289,才可以理赔啊,住院以上才可报销,0.7347,False
364556,700,而且之前我从没年缴费,但是我爸之前没有体检过,0.6923,True
370783,2181,我你妈会查啥？,那你知道啥啊,0.6579999999999999,False
126857,657,你好我买了住院医疗，知道在哪能找到保险单,我购买了百万医疗之后，去哪里找保单,0.8676,True
401295,195,这个微保收费这幺贵，可以不买了吗！,我要退保.太贵.不买了,0.7793,False
189625,329,你们这个我啥也不知道,这个我们也不懂,0.6861,False
448303,763,看到没有,看可以查到吗,0.6561,False
368294,587,你帮我操作下,你能帮我操作一下吗？,0.9087,False
83400,192,他这个就现在就是意外 然后在医院没有抢救成功 有没有理赔,如果心梗这种情况，突然意外发生，没有来得及救治，怎么赔偿,0.8078,True
216078,805,是他就是交的那个,还是第六条的问题，就是社会劳动保障卡，那个算吗,0.6068,False
166520,50,知道了谢谢你,嗯 知道了 谢谢你,0.9717,False
467623,142,比如之前癌症治好了。可是后来又癌症了,比如那我之前患过阑尾炎，但医好了，后面复发还赔付吗,0.8038,True
385978,454,我想给我母亲买个保险,我想为我母亲买份保险,0.9699,True
332212,66,母亲才59岁，现在没什么毛病，就是担心以后,我是担心现在没大病年年交钱,0.7508,True
406362,438,他当时在医院还花了一千多 那个能报销吗,住院花了8千多块，能保销吗,0.7498,True
403367,684,一年到期了？,然后一年到期？,0.856,False
306788,867,有怎么弄呢！,怎么操作！,0.7791,False
385691,454,家里只有我跟母亲两人,可以保母女二人的吗,0.6809,True
254974,297,在医院抢救的时候花了一千多 这个在你们的理赔范围之内 吗,如果说发生了一万块钱手术费，2000块的床位费，是不是就报12000？,0.7674,True
397308,185,我是栗大勇,我的名字叫王予彤。,0.6122,False
416911,287,你们是什么东西？是土匪吗？,你们是干么的？,0.6809999999999999,True
376184,397,她本人平时非常养身又注重锻炼，我是担心年纪大了身体器官老化患上这些常见的老年疾病，比如糖尿病，消化系统退化，老年痴呆这些,因为现在年龄小，出现问题的概率低，但是三五年，甚至是十多年后用到的概率就会慢慢增加，如果前期一直交，突然间产品不卖了，要重新开始就没有意义了,0.8344,True
